UsingIP,LongURL,ShortURL,Symbol@,Redirecting//,PrefixSuffix-,SubDomains,HTTPS,Favicon,NonStdPort,HTTPSDomainURL,RequestURL,AnchorURL,LinksInScriptTags,ServerFormHandler,InfoEmail,WebsiteForwarding,StatusBarCust,DisableRightClick,UsingPopupWindow,IframeRedirection,LinksPointingToPage,class
1,1,1,1,1,-1,0,1,-1,1,1,1,0,0,1,1,0,1,-1,-1,-1,1,1
1,-1,1,1,1,-1,1,1,1,1,1,1,1,0,-1,1,0,1,1,1,1,0,1
1,-1,1,1,1,-1,0,-1,1,1,1,-1,0,-1,-1,1,0,1,1,1,1,1,1
1,-1,1,1,1,-1,-1,1,1,1,-1,-1,0,1,-1,-1,0,1,1,1,1,0,1
1,-1,1,1,1,-1,-1,-1,1,1,-1,1,-1,-1,-1,-1,0,1,1,1,1,0,-1
1,-1,1,1,1,1,0,1,-1,1,-1,1,1,-1,-1,-1,0,1,-1,-1,-1,1,1
1,-1,1,1,1,-1,-1,-1,1,1,1,1,0,0,-1,-1,0,1,1,1,1,0,-1
1,-1,1,1,1,1,0,1,1,1,1,1,1,0,-1,1,0,1,1,1,1,0,1
1,-1,1,-1,1,1,1,1,1,1,1,1,1,1,-1,1,0,1,1,1,1,0,1
-1,1,-1,1,-1,1,0,1,1,1,-1,1,0,-1,1,1,1,1,1,1,1,1,1
1,-1,1,1,1,-1,0,-1,1,1,1,1,-1,-1,-1,1,0,1,1,1,1,0,-1
-1,1,-1,1,-1,1,1,1,1,1,-1,1,0,1,1,1,1,1,1,1,1,1,1
1,-1,1,1,1,-1,0,1,-1,1,1,-1,1,0,-1,1,0,1,1,-1,-1,1,1
1,-1,1,1,1,-1,-1,-1,-1,-1,1,1,0,-1,-1,-1,0,1,1,-1,1,0,1
1,-1,1,1,1,-1,0,1,1,1,1,1,0,0,-1,1,0,1,1,1,1,0,1
1,-1,1,1,1,-1,1,1,1,1,1,1,1,-1,-1,1,0,1,1,1,1,1,1
1,-1,1,1,1,-1,1,1,-1,-1,1,-1,0,1,-1,-1,0,1,1,-1,1,1,1
1,-1,1,1,1,-1,0,-1,1,1,1,1,0,1,-1,1,0,1,1,1,1,0,1
1,-1,1,1,1,-1,-1,-1,1,1,1,-1,1,-1,-1,1,0,1,1,1,1,1,-1
1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,-1,1,0,1,1,1,1,1,1
1,-1,1,1,1,-1,1,1,-1,1,1,-1,0,0,-1,1,0,1,1,-1,1,1,1
1,-1,1,1,1,-1,0,-1,1,1,1,-1,-1,0,-1,1,0,1,1,-1,1,1,-1
1,-1,1,1,1,-1,1,1,1,1,1,1,0,0,-1,1,0,1,1,1,1,1,1
-1,1,-1,1,-1,1,1,1,1,1,-1,-1,0,1,1,1,1,1,1,1,1,1,1
1,-1,1,1,1,-1,-1,-1,1,1,1,-1,0,-1,-1,1,0,1,1,1,1,1,-1
1,-1,1,1,1,-1,-1,1,1,1,1,1,0,1,-1,1,0,1,1,1,1,0,-1
1,-1,1,-1,1,-1,0,0,1,1,1,-1,-1,0,-1,1,0,1,1,1,1,1,-1
1,-1,1,-1,1,-1,-1,1,1,1,1,1,1,1,-1,1,0,1,1,1,1,0,1
1,-1,1,1,1,-1,1,1,1,1,1,1,0,1,-1,1,0,1,1,1,1,0,1
1,-1,1,1,1,-1,0,-1,-1,1,1,1,-1,1,-1,1,0,1,1,-1,1,0,-1
1,-1,1,-1,1,-1,-1,1,1,1,1,1,1,1,-1,1,0,1,1,1,1,0,1
-1,1,-1,1,-1,1,0,-1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1
1,-1,1,1,1,-1,1,1,-1,-1,1,1,1,0,-1,-1,0,1,1,-1,-1,1,1
1,-1,1,1,1,-1,-1,-1,1,1,1,-1,0,-1,-1,1,0,1,1,1,1,0,-1
1,-1,1,1,1,1,-1,1,-1,-1,1,-1,1,0,-1,-1,0,1,1,-1,-1,0,1
1,-1,1,1,1,-1,-1,1,1,1,1,1,0,0,-1,-1,0,1,1,-1,-1,0,1
1,1,1,1,1,-1,-1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1
1,-1,1,1,1,-1,0,-1,1,1,1,-1,-1,-1,-1,1,0,1,1,1,1,0,-1
1,-1,1,1,1,-1,-1,1,-1,1,1,1,0,-1,-1,1,0,1,-1,-1,-1,1,1
1,-1,1,1,1,-1,0,0,1,1,1,-1,0,-1,-1,1,0,1,1,1,1,1,-1
1,1,1,-1,1,1,-1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1
1,-1,1,1,1,-1,0,-1,1,1,1,1,-1,-1,-1,1,0,1,1,1,1,0,-1
1,-1,1,1,1,-1,1,1,-1,1,1,1,0,1,-1,1,0,1,1,-1,-1,1,1
1,-1,1,1,1,-1,-1,-1,1,1,1,1,-1,-1,-1,1,0,1,1,1,1,0,-1
1,-1,1,1,1,-1,0,1,1,1,1,-1,0,0,-1,1,0,1,1,1,1,0,1
1,1,1,1,1,-1,0,1,-1,1,1,1,0,0,1,1,0,-1,1,-1,-1,1,1
1,-1,1,1,1,-1,1,1,1,1,-1,1,1,1,-1,1,0,1,1,1,1,1,1
1,-1,1,1,1,-1,-1,1,1,1,1,-1,1,1,-1,1,0,1,1,1,1,0,1
1,-1,1,-1,1,-1,-1,1,1,1,1,-1,0,1,-1,1,0,1,1,1,1,0,1
1,-1,1,1,1,-1,-1,1,1,1,1,1,0,0,-1,1,0,1,1,1,1,1,1
1,-1,1,1,1,-1,1,1,-1,1,1,1,0,-1,-1,1,0,-1,1,-1,1,1,1
1,-1,1,1,1,-1,0,0,-1,1,1,1,-1,0,-1,1,0,-1,1,-1,1,0,-1
1,-1,1,1,1,-1,-1,-1,1,1,1,1,0,0,-1,1,0,1,1,1,1,1,-1
1,-1,1,1,1,-1,-1,1,1,1,1,-1,0,0,-1,1,0,1,1,1,1,0,1
1,1,1,1,1,-1,-1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1
1,-1,1,1,1,-1,-1,-1,1,1,1,-1,-1,0,-1,1,0,1,1,1,1,0,-1
1,-1,1,1,1,-1,1,-1,1,1,1,1,-1,0,-1,1,0,1,1,1,1,0,-1
1,-1,1,1,1,-1,1,1,1,1,1,-1,0,0,-1,1,0,1,1,1,1,0,1
1,-1,1,1,1,1,1,1,1,1,1,1,0,0,-1,1,0,1,1,1,1,0,1
1,-1,1,1,1,-1,0,1,1,1,1,1,0,-1,-1,1,0,1,1,1,1,0,-1
-1,-1,-1,1,-1,-1,-1,1,1,1,-1,-1,0,0,-1,1,1,1,1,1,1,1,1
-1,1,-1,1,-1,1,0,1,-1,1,-1,1,1,1,1,-1,1,1,1,-1,1,1,1
1,-1,1,1,1,-1,1,1,-1,1,1,-1,1,-1,-1,1,0,1,1,-1,1,1,1
1,-1,1,1,1,-1,1,1,1,1,1,1,1,0,-1,1,0,1,1,1,1,0,1
-1,-1,-1,1,-1,-1,0,1,1,1,-1,1,0,-1,-1,1,1,1,1,1,1,1,1
1,-1,1,1,1,1,-1,1,1,1,1,-1,1,0,-1,-1,0,1,1,1,1,1,1
1,1,1,1,1,-1,0,0,1,1,1,-1,-1,0,1,1,0,1,1,1,1,0,-1
-1,1,-1,1,-1,-1,0,-1,1,1,-1,1,-1,1,1,1,1,1,1,1,1,0,-1
1,-1,1,1,1,-1,-1,1,1,1,1,-1,0,-1,-1,1,0,1,1,1,1,0,-1
1,1,1,-1,1,-1,-1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1
1,1,1,1,1,-1,-1,1,-1,1,1,1,0,1,1,1,0,1,1,-1,1,1,1
-1,-1,-1,1,-1,-1,0,1,1,1,-1,-1,1,-1,-1,1,1,1,1,1,1,1,1
1,-1,1,1,1,1,-1,1,-1,1,1,1,1,0,-1,1,0,1,1,-1,1,0,1
1,-1,1,-1,1,-1,1,1,1,1,1,1,0,1,-1,1,0,1,1,1,1,0,1
1,1,1,1,1,-1,-1,-1,1,1,1,1,-1,-1,1,1,0,1,1,1,1,1,-1
1,-1,1,1,1,-1,1,-1,1,1,1,-1,-1,-1,-1,1,0,1,1,1,1,1,-1
1,-1,1,1,1,-1,1,0,1,1,1,1,0,-1,-1,1,0,1,1,1,1,0,1
1,-1,1,1,1,-1,0,0,1,1,1,-1,-1,0,-1,1,0,1,1,1,1,0,-1
1,-1,1,1,1,-1,-1,-1,1,1,1,-1,0,0,-1,1,0,1,1,1,1,0,-1
-1,1,-1,1,-1,-1,1,1,1,1,-1,1,0,-1,1,1,1,1,1,1,1,1,1
1,-1,1,1,1,-1,-1,1,-1,1,1,1,0,0,-1,1,0,1,1,-1,1,0,1
1,-1,1,1,1,-1,1,1,-1,1,1,1,1,1,-1,1,0,1,1,-1,1,1,1
1,1,1,1,1,-1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1
1,-1,1,1,1,-1,1,1,1,1,1,-1,1,-1,-1,1,0,1,1,1,1,0,1
1,-1,1,1,1,-1,0,1,1,1,1,-1,0,1,-1,1,0,1,1,1,1,1,1
1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
1,1,1,1,1,-1,-1,-1,-1,1,1,1,-1,1,1,1,0,1,1,-1,1,0,-1
1,-1,1,1,1,-1,0,-1,1,1,1,1,1,0,-1,1,0,1,1,1,1,0,1
1,-1,1,1,1,1,1,1,-1,1,1,1,0,1,-1,1,0,1,1,-1,1,1,1
1,-1,1,1,1,-1,0,1,1,1,1,-1,0,-1,-1,1,0,1,1,1,1,0,1
1,-1,1,1,1,-1,0,0,-1,-1,1,1,-1,1,-1,-1,0,1,1,-1,1,1,-1
1,-1,1,1,1,-1,-1,1,1,1,1,1,1,-1,-1,1,0,1,1,1,1,1,1
1,-1,1,1,1,-1,0,0,1,1,1,-1,-1,-1,-1,1,0,1,1,1,1,0,-1
1,-1,1,1,1,-1,0,1,1,1,1,-1,0,1,-1,1,0,1,1,1,1,0,1
1,-1,1,1,1,-1,-1,1,1,1,1,1,1,0,-1,1,0,1,1,1,1,0,1
1,-1,1,1,1,-1,1,1,-1,-1,1,1,0,1,-1,-1,0,1,1,-1,1,1,-1
1,-1,1,-1,1,-1,0,1,1,1,1,1,0,1,-1,1,0,1,1,1,1,0,1
1,-1,1,1,1,1,0,1,1,1,1,1,0,0,-1,1,0,1,1,1,1,0,1
1,-1,1,1,1,-1,1,1,1,1,1,1,1,-1,-1,1,0,1,1,1,1,1,1
1,-1,1,1,1,-1,-1,1,-1,-1,1,-1,0,0,-1,-1,0,1,1,-1,1,1,1
1,-1,1,1,1,-1,-1,-1,1,1,1,1,-1,-1,-1,1,0,1,1,1,1,0,-1
1,-1,1,1,1,-1,-1,-1,1,1,1,-1,-1,-1,-1,1,0,1,1,1,1,1,-1
1,-1,1,1,1,-1,-1,1,-1,1,1,-1,1,0,-1,1,0,1,1,-1,1,0,1
1,-1,1,1,1,-1,-1,-1,1,1,1,-1,-1,-1,-1,1,0,1,1,1,1,0,-1
1,-1,1,1,1,-1,0,1,1,1,1,1,0,0,-1,1,0,1,1,1,1,1,1
-1,-1,-1,1,-1,-1,-1,1,1,1,-1,1,0,-1,-1,1,1,1,1,1,1,1,1
1,1,1,1,1,-1,1,1,-1,1,1,1,0,0,1,1,0,1,1,-1,1,1,1
1,-1,1,1,1,-1,1,1,-1,1,1,1,0,0,-1,1,0,1,1,-1,1,0,1
-1,-1,-1,1,-1,-1,-1,1,-1,1,-1,1,-1,1,-1,1,1,1,1,-1,1,1,-1
1,-1,1,1,1,-1,-1,-1,1,1,1,1,-1,0,-1,1,0,1,1,1,1,0,-1
1,-1,1,1,1,1,1,1,1,1,1,-1,1,0,-1,1,0,1,1,1,1,1,1
1,-1,1,1,1,-1,1,-1,1,1,1,1,0,0,-1,1,0,1,1,1,1,0,1
1,-1,1,-1,1,-1,-1,-1,1,1,1,-1,-1,0,-1,1,0,1,1,1,1,1,-1
1,-1,1,1,1,-1,1,1,1,1,1,1,1,-1,-1,1,0,1,1,1,1,0,1
1,-1,1,1,1,-1,-1,-1,1,1,1,-1,-1,0,-1,1,0,1,1,1,1,0,-1
1,1,1,1,1,-1,0,-1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1
1,-1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,0,1,1,1,1,0,1
-1,-1,-1,1,-1,-1,0,0,-1,-1,-1,-1,-1,1,-1,-1,1,1,1,-1,1,1,-1
-1,-1,-1,1,-1,1,1,1,1,1,-1,1,0,0,-1,1,1,1,1,1,1,1,1
1,-1,1,1,1,-1,-1,1,1,1,1,1,0,0,-1,1,0,1,1,1,1,1,1
1,-1,1,1,1,-1,0,1,1,1,1,1,1,1,-1,1,0,1,1,1,1,0,1
1,-1,1,1,1,-1,-1,1,1,1,1,1,1,-1,-1,1,0,1,1,1,1,1,1
1,-1,1,1,1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,1,0,1,1,-1,1,1,-1
1,-1,1,1,1,-1,0,1,1,1,1,-1,0,1,-1,1,0,1,1,1,1,0,-1
1,-1,1,1,1,-1,0,-1,1,1,1,1,0,0,-1,1,0,1,1,1,1,0,-1
-1,-1,-1,1,-1,-1,-1,1,1,1,-1,-1,1,1,-1,1,1,1,1,1,1,1,1
-1,1,-1,1,-1,-1,0,0,1,1,-1,1,-1,1,1,1,1,1,1,1,1,1,-1
1,-1,1,1,1,-1,0,1,1,1,1,-1,0,0,-1,1,0,1,1,1,1,1,1
1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,-1,1,0,1,1,1,1,0,1
1,-1,1,1,1,-1,-1,-1,1,1,1,-1,1,-1,-1,1,0,1,1,1,1,0,-1
1,-1,1,1,1,-1,0,0,-1,1,1,1,-1,1,-1,1,0,1,1,-1,1,1,-1
1,-1,1,1,1,-1,1,1,1,1,1,-1,1,-1,-1,1,0,1,1,1,1,0,1
-1,1,-1,1,-1,-1,0,1,1,1,-1,1,0,0,1,1,1,1,1,1,1,1,1
1,-1,1,1,1,-1,-1,-1,1,1,1,-1,-1,0,-1,1,0,1,1,1,1,0,-1
1,-1,1,1,1,-1,1,1,-1,1,1,1,0,-1,-1,1,0,1,1,-1,1,0,1
1,-1,1,1,1,-1,1,1,-1,1,1,1,1,0,-1,1,0,1,1,-1,1,1,1
1,-1,1,1,1,1,0,1,1,1,1,-1,1,0,-1,1,0,1,1,1,1,1,1
1,1,1,1,1,-1,1,1,-1,1,1,1,0,-1,1,1,0,1,1,-1,1,1,1
1,-1,1,1,1,-1,0,1,1,1,1,-1,0,1,-1,1,0,1,1,1,1,0,1
1,-1,1,1,1,-1,1,1,1,1,1,1,0,0,-1,1,0,1,1,1,1,0,1
1,-1,1,1,1,-1,0,1,1,1,1,1,0,0,-1,1,0,1,1,1,1,0,1
1,-1,1,1,1,-1,-1,1,-1,1,1,1,0,0,-1,1,0,1,1,-1,1,0,-1
1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,-1,1,0,1,1,1,1,0,1
1,-1,1,1,1,1,-1,1,-1,-1,1,-1,1,-1,-1,-1,0,1,1,-1,1,1,1
1,1,1,1,1,-1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1
1,-1,1,1,1,1,0,1,1,1,1,1,1,1,-1,1,0,1,1,1,1,0,1
1,-1,1,1,1,-1,0,1,1,1,1,1,1,0,-1,1,0,1,1,1,1,0,1
1,-1,1,1,1,-1,-1,1,-1,1,1,1,0,0,-1,1,0,1,1,-1,1,1,1
1,-1,1,1,1,-1,0,-1,1,1,1,1,0,0,-1,1,0,1,1,1,1,0,1
1,-1,1,1,1,-1,1,1,1,1,1,1,0,-1,-1,1,0,1,1,1,1,0,1
1,-1,1,1,1,-1,1,1,1,1,1,1,0,0,-1,1,0,1,1,1,1,0,1
1,-1,1,1,1,-1,-1,1,1,1,1,1,1,0,-1,1,0,1,1,1,1,1,1
1,-1,1,1,1,1,-1,1,1,1,1,1,0,0,-1,1,0,1,1,1,1,0,1
1,-1,1,1,1,1,-1,1,1,1,1,-1,1,0,-1,1,0,1,1,1,1,0,1
1,-1,1,1,1,-1,-1,-1,1,1,1,-1,0,-1,-1,1,0,1,1,1,1,0,-1
1,-1,1,1,1,-1,-1,-1,1,1,1,1,-1,-1,-1,1,0,1,1,1,1,0,-1
1,-1,1,1,1,-1,-1,-1,1,1,1,1,0,-1,-1,1,0,1,1,1,1,0,-1
1,-1,1,1,1,-1,-1,0,1,1,1,-1,0,-1,-1,1,0,1,1,1,1,0,-1
1,-1,1,1,1,-1,1,-1,1,1,1,-1,0,-1,-1,1,0,1,1,1,1,0,-1
-1,-1,-1,1,-1,-1,0,0,1,1,-1,-1,-1,1,-1,1,1,1,1,1,1,0,-1
-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,1,-1,1,-1,1,1,-1,1,-1,1,1,-1
1,-1,1,1,1,-1,-1,-1,1,1,1,-1,-1,-1,-1,1,0,1,1,1,1,0,-1
1,-1,1,1,1,-1,1,1,1,1,1,-1,0,1,-1,1,0,1,1,1,1,1,1
1,-1,1,1,1,-1,1,1,1,1,1,1,0,-1,-1,1,0,1,1,1,1,0,1
1,-1,1,-1,1,-1,1,1,1,1,1,-1,0,0,-1,1,0,1,1,1,1,0,1
1,-1,1,1,1,-1,-1,-1,1,1,1,1,0,0,-1,1,0,1,1,1,1,1,-1
1,1,1,1,1,-1,-1,-1,1,1,1,1,-1,0,1,1,0,1,1,1,1,1,-1
1,-1,1,1,1,-1,0,1,1,1,1,1,0,-1,-1,1,0,1,1,1,1,1,1
1,-1,1,1,1,-1,1,1,-1,1,1,-1,0,1,-1,1,0,1,1,-1,1,1,1
1,-1,1,1,1,-1,0,1,1,1,1,-1,0,-1,-1,1,0,1,1,1,1,1,1
1,-1,1,1,1,-1,1,1,1,1,1,-1,0,0,-1,1,0,1,1,1,1,0,1
1,-1,1,1,1,-1,1,1,1,1,1,1,0,0,-1,1,0,1,1,1,1,0,1
1,-1,1,1,1,-1,0,1,1,1,1,-1,1,-1,-1,1,0,1,1,1,1,1,1
1,-1,1,1,1,-1,-1,1,-1,1,1,1,0,1,-1,1,0,1,1,-1,1,0,1
1,-1,1,-1,1,-1,-1,-1,1,1,1,1,-1,0,-1,1,0,1,1,1,1,0,-1
-1,-1,-1,1,-1,1,-1,1,1,1,-1,-1,1,1,-1,1,1,1,1,1,1,1,1
1,-1,1,-1,1,-1,0,0,1,1,1,-1,-1,0,-1,1,0,1,1,1,1,0,-1
1,1,1,1,1,1,-1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1
-1,-1,-1,1,-1,-1,-1,1,1,1,-1,1,1,-1,-1,1,1,1,1,1,1,1,1
1,-1,1,1,1,-1,0,1,-1,-1,1,1,1,-1,-1,-1,0,-1,1,-1,1,1,1
1,-1,1,1,1,-1,1,1,1,1,1,1,0,0,-1,1,0,1,1,1,1,0,1
1,-1,1,1,1,-1,0,0,1,1,1,1,-1,-1,-1,1,0,1,1,1,1,0,-1
1,-1,1,1,1,-1,0,-1,1,1,1,-1,0,-1,-1,1,0,1,1,1,1,1,-1
1,-1,1,1,1,-1,-1,1,1,1,1,1,0,0,-1,1,0,1,1,1,1,0,1
1,-1,1,1,1,-1,0,0,1,1,1,1,-1,-1,-1,1,0,1,1,1,1,0,-1
1,-1,1,1,1,-1,-1,1,1,1,1,1,0,0,-1,1,0,1,1,1,1,0,1
1,-1,1,1,1,-1,1,-1,1,1,1,-1,0,-1,-1,1,0,1,1,1,1,1,-1
-1,-1,-1,1,-1,1,-1,1,1,1,-1,1,0,0,-1,1,1,1,1,1,1,1,1
1,-1,1,1,1,-1,-1,1,1,1,1,1,0,0,-1,1,0,1,1,1,1,1,-1
1,1,1,1,1,-1,-1,-1,1,1,1,1,-1,-1,1,1,0,1,1,1,1,1,-1
1,-1,1,1,1,-1,0,1,1,1,1,-1,0,1,-1,1,0,1,1,1,1,1,1
1,-1,1,1,1,-1,0,0,-1,-1,1,-1,-1,-1,-1,-1,0,1,1,-1,1,1,-1
-1,1,-1,1,-1,-1,-1,-1,1,1,-1,1,-1,-1,1,1,1,1,1,1,1,1,-1
1,-1,1,1,1,-1,1,1,1,1,1,-1,0,-1,-1,1,0,1,1,1,1,0,-1
1,-1,1,1,1,-1,0,0,1,1,1,-1,-1,0,-1,1,0,1,1,1,1,0,-1
1,-1,1,-1,1,-1,1,1,1,1,1,1,1,1,-1,1,0,1,1,1,1,0,1
1,-1,1,1,1,1,1,1,1,1,1,-1,0,0,-1,1,0,1,1,1,1,0,1
1,-1,1,1,1,1,0,1,1,1,1,1,1,1,-1,1,0,1,1,1,1,0,1
1,-1,1,1,1,-1,-1,-1,-1,-1,1,1,-1,0,-1,-1,0,1,1,-1,1,0,-1
1,-1,1,1,1,-1,0,0,1,1,1,1,-1,0,-1,1,0,1,1,1,1,0,-1
1,1,1,1,1,-1,0,0,1,1,1,1,-1,0,1,1,0,1,1,1,1,1,-1
1,-1,1,1,1,-1,-1,0,1,1,1,-1,0,-1,-1,1,0,1,1,1,1,0,-1
1,-1,1,1,1,-1,1,1,-1,-1,1,-1,1,0,-1,-1,0,1,1,-1,-1,0,1
1,1,1,1,1,-1,-1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1
1,-1,1,1,1,1,-1,1,-1,-1,1,-1,1,0,-1,-1,0,1,1,-1,-1,0,1
1,-1,1,1,1,-1,-1,1,1,1,1,1,0,0,-1,1,0,1,1,1,1,1,1
1,-1,1,1,1,-1,-1,-1,1,1,1,-1,-1,-1,-1,1,0,1,1,1,1,0,-1
1,-1,1,-1,1,-1,0,-1,1,1,1,1,-1,0,-1,1,0,1,1,1,1,1,-1
1,1,1,1,1,-1,-1,1,-1,-1,1,1,0,1,1,-1,0,1,1,-1,-1,1,1
1,1,1,1,1,-1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1
1,1,1,1,1,-1,0,-1,1,1,1,1,-1,0,1,1,0,1,1,1,1,1,-1
1,-1,1,1,1,-1,-1,-1,1,1,1,1,-1,-1,-1,1,0,1,1,1,1,0,-1
1,-1,1,1,1,-1,1,1,1,1,1,1,0,-1,-1,1,0,1,1,1,1,1,1
1,-1,1,1,1,-1,1,1,1,1,1,1,0,1,-1,1,0,1,1,1,1,1,1
1,-1,1,1,1,-1,-1,-1,1,1,1,1,-1,-1,-1,1,0,1,1,1,1,1,-1
-1,1,-1,1,-1,-1,-1,-1,1,1,-1,1,-1,0,1,1,1,1,1,1,1,1,-1
1,1,1,1,1,-1,-1,-1,1,1,1,1,-1,-1,1,1,0,1,1,1,1,0,-1
1,-1,1,1,1,-1,0,0,1,1,1,-1,-1,1,-1,1,0,1,1,1,1,1,-1
-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,1,1,-1,-1,1,-1
-1,1,-1,1,-1,-1,1,1,1,1,-1,1,0,0,1,1,1,1,1,1,1,1,-1
1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,-1,1,0,1,1,1,1,0,1
1,1,1,1,1,-1,-1,-1,1,1,1,1,-1,-1,1,1,0,1,1,1,1,0,-1
1,-1,1,1,1,-1,0,0,1,1,1,-1,-1,-1,-1,1,0,1,1,1,1,1,-1
1,-1,1,1,1,-1,-1,1,1,1,1,1,0,0,-1,1,0,1,1,1,1,0,-1
1,-1,1,1,1,-1,0,-1,1,1,1,-1,0,1,-1,1,0,1,1,1,1,0,1
1,1,1,1,1,-1,0,-1,1,1,1,1,-1,0,1,1,0,1,1,1,1,0,-1
1,-1,1,1,1,-1,0,1,1,1,1,-1,0,0,-1,1,0,1,1,1,1,0,1
1,-1,1,1,1,-1,0,1,1,1,1,1,0,0,-1,1,0,1,1,1,1,1,-1
1,1,1,1,1,-1,1,1,1,1,1,1,1,-1,1,1,0,1,1,1,1,1,1
1,-1,1,1,1,-1,-1,1,-1,-1,1,1,0,0,-1,-1,0,1,1,-1,1,0,1
1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,-1,1,0,1,1,1,1,1,1
-1,-1,-1,1,-1,-1,0,1,1,1,-1,1,0,1,-1,1,1,1,1,1,1,1,1
1,1,1,-1,1,-1,-1,-1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,-1
1,-1,1,1,1,-1,0,-1,1,1,1,-1,-1,-1,-1,1,0,1,1,1,1,0,-1
1,-1,1,1,1,-1,0,-1,1,1,1,-1,0,0,-1,1,0,1,1,1,1,1,1
1,-1,1,1,1,-1,0,0,1,1,1,1,-1,-1,-1,1,0,1,1,1,1,1,-1
-1,-1,-1,1,-1,-1,0,1,1,1,-1,-1,0,1,-1,1,1,1,1,1,1,1,1
1,-1,1,1,1,-1,-1,1,1,1,1,-1,0,0,-1,1,0,1,1,1,1,0,1
1,-1,1,1,1,-1,-1,-1,1,1,1,-1,-1,-1,-1,1,0,1,1,1,1,0,-1
1,-1,1,1,1,-1,0,1,1,1,1,-1,0,0,-1,1,0,1,1,1,1,1,1
-1,1,-1,1,-1,1,-1,1,1,1,-1,1,1,0,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,0,1,1,1,1,1,1,-1,1,1,0,1,1,1,1,1,1
1,-1,1,1,1,-1,-1,1,1,1,1,1,0,-1,-1,1,0,1,1,1,1,1,1
1,-1,1,1,1,-1,0,0,-1,-1,1,1,-1,-1,-1,-1,0,-1,1,-1,1,1,-1
1,-1,1,1,1,-1,-1,1,1,1,1,1,0,0,-1,1,0,1,1,1,1,0,1
-1,-1,-1,1,-1,1,1,1,1,1,-1,1,1,0,-1,1,1,1,1,1,1,1,1
1,-1,1,1,1,-1,0,1,-1,-1,1,1,1,1,-1,-1,0,-1,1,-1,1,1,1
1,1,1,1,1,1,-1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1
1,-1,1,-1,1,-1,-1,1,1,1,1,1,0,1,-1,1,0,1,1,1,1,0,1
1,-1,1,1,1,-1,1,1,-1,-1,1,1,0,-1,-1,-1,0,-1,1,-1,1,0,1
1,-1,1,1,1,-1,0,1,-1,-1,1,-1,1,1,-1,-1,0,1,1,-1,1,1,1
1,1,1,1,1,-1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1
1,-1,1,1,1,-1,-1,-1,1,1,1,-1,0,0,-1,1,0,1,1,1,1,0,-1
1,-1,1,1,1,-1,1,1,1,1,1,-1,0,0,-1,1,0,1,1,1,1,0,1
1,1,1,1,1,-1,0,-1,1,1,1,1,-1,1,1,1,0,1,1,1,1,1,-1
1,-1,1,1,1,-1,0,0,1,1,1,-1,-1,-1,-1,1,0,1,1,1,1,1,-1
1,-1,1,1,1,-1,-1,1,1,1,1,1,0,-1,-1,1,0,1,1,1,1,1,1
1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
1,-1,1,1,1,-1,-1,1,1,1,1,1,1,0,-1,1,0,1,1,1,1,0,1
1,-1,1,-1,1,-1,-1,-1,1,1,1,-1,-1,0,-1,1,0,1,1,1,1,0,-1
1,1,1,1,1,-1,0,0,1,1,1,1,-1,-1,1,1,0,1,1,1,1,0,-1
1,-1,1,1,1,-1,1,-1,1,1,1,-1,0,0,-1,1,0,1,1,1,1,1,1
1,-1,1,1,1,-1,1,-1,1,1,1,-1,0,0,-1,1,0,1,1,1,1,1,-1
1,-1,1,1,1,1,1,1,1,1,1,1,0,-1,-1,1,0,1,1,1,1,0,1
1,-1,1,1,1,-1,-1,1,1,1,1,1,1,0,-1,1,0,1,1,1,1,0,1
1,-1,1,1,1,-1,-1,1,1,1,1,1,1,0,-1,1,0,1,1,1,1,0,1
1,-1,1,1,1,-1,0,1,1,1,1,1,0,0,-1,1,0,1,1,1,1,0,-1
